id,created_at,updated_at,canceled_at,in_open_list,completion_date_time,reparation_start_date_time,reparation_end_date_time,vehicle_id,contact_id,license_plate,vehicle_identification_number,manufacturer,model,model_type,first_registration,mileage,company,salutation_id,first_name,last_name,street,zip_code,city,email,phone,customer_number,state_id,state_name,state_category,state_ids,order_count,order_numbers,insurer_id,is_huk_relevant,workshop_task_count,work_load_total,gt_case_type,gt_case_kind,gt_zones,gt_severity,gt_insurance_type,gt_lifecycle_stage,freitext
883065,2026-07-12 15:10:32,2026-08-06 00:00:05,,true,,2026-08-05 15:00:05,,103448,130437,XQM-TU 2257,ZZFZHEYP8SA395454,Audi,A4 Avant,8W,2021-03-05,113949,,2,Patrick,Baumann,Quittenweg 41,86150,Augsburg,patrick.baumann@example.com,0178/1043756,252163,495,👽⚡🛒Teil im Rückstand Fzg. teilrepariert beim Kunden,Vorgangsstatus,495|949|1200,1,340080,121,false,1,50,damage,Parkschaden,Heckklappe,leicht,haftpflicht_gegner,laufend,"Audi A4 Avant, XQM-TU 2257
Bei der Annahme festgestellt: Parkschaden vor dem Supermarkt, niemand gemeldet. An Heckklappe Kratzer, Lack nicht durch (auf ganzer Länge).
Kunde fragt nach Reparaturdauer.
Gegnerische Haftpflicht reguliert, Haftung anerkannt."
874265,2026-02-13 09:53:24,2026-03-03 18:56:07,,true,2026-03-02 12:40:01,2026-02-27 14:56:07,2026-03-02 21:56:07,106567,147338,QQF-H 111,ZZEDTE895SB809573,Skoda,Superb Combi,3V5,2026-05-15,8394,Seeblick Montage GmbH & Co. KG,,Lukas,Jung,Kiefernweg 10,80331,Muenchen,lukas_jung@example.net,+49 152 1452855,305551,39,📞🔜✔️Abholbereit Folgetermin vereinbaren,Vorgangsstatus,39|239|3,1,676690,,false,1,54,service,Räder und Reifen,,,,fertig,"Kunde bringt Fzg., Räderwechsel Sommer auf Winter, Einlagerung vorhanden.
Kunde meldet Geräusch beim Lenken.
~~~~~~~~~~~~~
16.02.26 09:53 L. Herrmann: Leihwagen reserviert"
895141,2026-05-13 13:44:09,2026-05-14 20:44:09,,true,,,,115750,148455,XQ-P 260,ZZB4122J5V7745840,Audi,A4 Avant,8W,2024-05-22,14319,,2,Ingrid,Lang,Akazienweg 62,85049,Ingolstadt,,+49 (0)173 8293453,879058,530,🚀Auftrag erteilt/Teile vorbestellt/Termin wenn Teile da,Vorgangsstatus,530|180,1,031912,,false,1,51,service,HU/AU,,,,neu,"Audi A4 Avant, XQ-P 260, km 14319
Kunde berichtet: TÜV/HU mit Abgasuntersuchung.
Rückruf erwünscht bevor zusätzliche Arbeiten. Abholung durch Kunde am Nachmittag.
~~~~~~~~~~~~~
16.05.26 15:44 Servicebüro: Ersatzteil eingetroffen, Termin vereinbaren"
839215,2026-02-02 15:50:06,2026-02-02 23:50:06,2026-02-03 17:32:48,false,,,,117257,149584,XQB-D 67,ZZBZ8F8Z4YK856824,Audi,A1 Sportback,GB,2015-04-08,179490,,3,Lars,Scholz,Weissdornweg 49,68159,Mannheim,lars.scholz@example.net,0175/2055580,503791,15,🚧Wurde Totalschaden,Vorgangsstatus,15|946|1600|1014,1,640203,101,false,3,83,damage,Parkschaden,Kotflügel vorne rechts,mittel,haftpflicht_gegner,storniert,"Kunde meldet: Parkschaden vor dem Supermarkt, niemand gemeldet. Lack abgeplatzt an Kotflügel vorne rechts, ca. 15 cm.
Kunde bittet um Terminvorschlag. Hol- und Bringservice gewünscht.
Gegnerische Haftpflicht reguliert, Haftung anerkannt.
~~~~~~~~~~~~~
07.02.26 20:50 TS: Nachtrag: Kunde bittet um Verschiebung"
862151,2026-02-21 17:15:43,2026-02-21 22:15:43,2026-02-23 10:50:54,false,,,,115596,135866,QQF-V 845,ZZBNUE1G1X4285891,VW,Tiguan,5N,2012-10-11,287415,,2,Michael,Brandt,Sonnenblumenweg 105,70173,Stuttgart,michael.brandt@example.de,+49 (0)171 0788723,695335,15,🚧Wurde Totalschaden,Vorgangsstatus,15|950|1081,1,079883,128,false,1,6,damage,Wildunfall,Kotflügel vorne rechts|Stoßstange vorne links,leicht,teilkasko,storniert,"VW Tiguan, QQF-V 845
Kunde kommt ohne Termin, Wildunfall am 20.02. früh morgens. Kotflügel vorne rechts ca. 40 cm kleine Delle.
Auch Stoßstange vorne links beschädigt (Lackabrieb).
Bitte KVA vor Reparatur abstimmen. Leihwagen ja, Hol- und Bringservice ja.
Teilkasko, SB 150 EUR, KVA an Vers.
Teile bestellt, Liefertermin offen.
Versicherung: Altmuehl Versicherung, Schadennr. 46207522.
~~~~~~~~~~~~~
26.02.26 19:15 Karosserie: Rechnung geschrieben
28.02.26 23:15 N. Moser: Nachtrag: Kunde bittet um Verschiebung"
881547,2026-07-27 07:26:43,2026-08-21 16:36:05,,true,,2026-08-21 11:36:05,,117265,149292,QQC-UJ 244,ZZDF4PJP4S1390927,Ford,Puma,J2K,2019-01-26,91551,Blauberg Montage e.K.,,,,Pappelallee 83,33098,Paderborn,,0157/4337677,255584,17,♻️In Bearbeitung,Vorgangsstatus,17|949|1081|1600|437,1,267990,134,false,4,183,damage,Auffahrunfall,Kotflügel hinten rechts|Kotflügel vorne rechts,schwer,haftpflicht_gegner,laufend,"Ford Puma, QQC-UJ 244, km 91551
Fzg. angeliefert, Auffahrunfall, Kunde war selbst aufgefahren. Kotflügel hinten rechts ca. 5 cm großflächig deformiert.
Zusätzlich Kotflügel vorne rechts betroffen, stark eingedrückt.
Kunde bittet um KVA. Fzg. bleibt über Nacht da.
Gegnerische Haftpflicht reguliert, Haftung anerkannt.
Bitte Lackabgleich, Farbton prüfen."
874379,2026-06-02 07:52:07,2026-06-04 00:36:19,,true,,2026-06-03 10:36:19,,110064,133126,QQL-E 8989,ZZAT8E5K3YF473171,Audi,A6 Avant,4K,2020-05-25,113156,Lindenhof Sanitaer e.K.,2,,,Zedernweg 93,63065,Offenbach am Main,kontakt.krause91@example.de,0175/1909898,766308,26,👆🚚 Bringservice,Vorgangsstatus,26|397|1027|499,1,633991,,false,0,0,service,Inspektion,,,,laufend,"Inspektion: Große Inspektion inkl. Innenraumfilter.
Zusätzlich Klappern vorne rechts bei Bodenwellen.
Kunde fragt nach Ersatzwagen. Leihwagen ja, Hol- und Bringservice ja.
Kunde ist informiert, meldet sich."
824377,2026-01-31 15:09:09,2026-02-02 04:09:09,,true,,,,125926,146594,QQB-YA 43,ZZAUANP17RK332318,VW,Polo,AW,2012-01-04,309557,,1,Hannah,Dietrich,Erlenkamp 25,63065,Offenbach am Main,hannah_dietrich@example.de,0159 6838974,170439,530,🚀Auftrag erteilt/Teile vorbestellt/Termin wenn Teile da,Vorgangsstatus,530|391,1,204104,,false,1,70,service,Ölwechsel,,,,neu,"Fzg. vorgefahren, Ölwechsel, Longlife zurücksetzen.
Termin nach Teileeingang.
~~~~~~~~~~~~~
03.02.26 20:09 K. Hahn: Freigabe Versicherung eingetroffen"
867644,2026-01-08 15:02:51,2026-01-16 03:34:44,,true,,2026-01-14 13:34:44,,126815,156195,QQ-WT 229,ZZDE36DJ4RR812416,Ford,Fiesta,JHH,2020-09-20,77136,,3,Lukas,Nolte,Akazienweg 99,30169,Hannover,lnolte@example.net,+49 173 8026428,057216,18,☢️ Auftrag steht ☢️,Vorgangsstatus,18|245|1249,1,770267,,false,1,24,service,Inspektion,,,,laufend,"Ford Fiesta, QQ-WT 229, km 77136
Fzg. vorgefahren, Große Inspektion inkl. Innenraumfilter.
Kunde wartet, bitte zügig. Leihwagen ja, Hol- und Bringservice ja.
Kunde bekommt Zwischeninfo.
~~~~~~~~~~~~~
16.01.26 15:02 S. Frank: Leihwagen reserviert"
853437,2026-06-10 10:31:19,2026-06-15 01:24:37,,true,,2026-06-13 13:24:37,,109099,155108,QQS-AE 54,ZZDSPBWP6YA750693,Seat,Leon,KL1,2012-07-04,184873,Seeblick Bau GmbH,3,,,Akazienweg 39,80331,Muenchen,,+49 170 4394906,226611,37,🔜Neuer Folgetermin,Vorgangsstatus,37|484|613|497,0,,,false,4,214,service,HU/AU,,,,laufend,"HU/AU: TÜV/HU mit Abgasuntersuchung.
Klimaanlage kühlt schlecht, bitte prüfen.
Kunde holt am Abend ab. Abholung durch Kunde am Nachmittag.
Termin nach Teileeingang.
~~~~~~~~~~~~~
17.06.26 14:31 M. Gross: Kunde meldet sich wegen Termin"
874316,2026-06-07 14:44:43,2026-06-08 11:01:15,,true,,2026-06-08 07:01:15,,105836,150746,XQD-S 487,ZZAZSEFD9S0009274,Ford,Puma,J2K,2017-08-23,141599,,3,Manuela,Heinrich,Distelweg 10,01067,Dresden,mheinrich@example.net,+49 179 3510439,127442,1291,Fahrzeug reinholen,Vorgangsstatus,1291|238|1566|110,1,343620,,false,1,48,service,Ölwechsel,,,,laufend,"Lt. Kunde: Ölservice laut Serviceintervall, Öl 5W30.
Kunde meldet Vibration ab 120 km/h.
Rückruf erwünscht bevor zusätzliche Arbeiten. Abholung durch Kunde am Nachmittag.
~~~~~~~~~~~~~
13.06.26 14:44 Annahme: Kunde meldet sich wegen Termin
14.06.26 17:44 T. Heinrich: Kalkulation fertig, an Prüfer"
893103,2026-03-22 16:22:12,2026-03-27 13:21:03,,true,,2026-03-26 12:21:03,,106424,154554,QQM-ZJ 561,ZZDEV6ZV6WJ440142,Mercedes,B-Klasse,W247,2014-12-15,201077,Nordlicht Service OHG,,,,Malvenweg 36,80331,Muenchen,kontakt.berger97@example.com,0178/7654356,364689,26,👆🚚 Bringservice,Vorgangsstatus,26|938|1174|1013,3,122281|633685|433074,,true,2,101,damage,Vandalismus,Stoßstange hinten links|Stoßstange hinten,leicht,selbstzahler,laufend,"Mercedes B-Klasse, QQM-ZJ 561, km 201077
Fzg. vorgefahren, Vandalismus, Kunde hat Anzeige aufgenommen. Lackabrieb an Stoßstange hinten links, ca. 40 cm.
Weiterer Schaden Stoßstange hinten, Schrammen.
Leihwagen nein, Kunde wartet.
Kunde zahlt selbst, KVA vorab.
Kunde ist informiert, meldet sich.
~~~~~~~~~~~~~
30.03.26 17:22 F. Frank: Teile bestellt, Nachricht an Dispo"
830295,2026-03-08 17:23:10,2026-03-10 08:23:10,2026-03-10 15:26:14,false,,,,102578,148312,QQV-XP 365,ZZB6CAMT6S4986332,Mercedes,E-Klasse,W213,2021-02-26,123071,,2,Sebastian,Winkler,Eichenweg 127,34117,Kassel,sebastian.winkler62@example.com,0170 3702164,230733,35,☹️Absage Termin,Vorgangsstatus,35|937|1270,2,110431|297973,,false,1,14,damage,Steinschlag,Windschutzscheibe,mittel,selbstzahler,storniert,"Fzg. vorgefahren, Steinschlag auf der Autobahn. Windschutzscheibe: Einschlag außerhalb Sichtfeld, Harzreparatur angeboten.
Kunde bittet um Terminvorschlag. Kunde wartet vor Ort.
Selbstzahler, Rechnung an Kunde.
Fotos liegen im Vorgang.
~~~~~~~~~~~~~
16.03.26 22:23 Annahme: Rechnung geschrieben"
859641,2026-02-08 15:26:48,2026-03-08 16:38:17,,true,2026-03-07 09:38:17,2026-03-04 07:26:36,2026-03-07 09:26:36,126162,131184,XQ-NR 36,ZZBWTLFH4WT975667,VW,Passat Variant,3G5,2024-12-25,32342,,3,Jana,Keller,Erlenkamp 76,86150,Augsburg,,+49 (0)152 3943273,157234,38,👍 🔜Fertig zur Abholung mit Folgetermin,Vorgangsstatus,38|245,1,916508,,false,3,50,service,Inspektion,,,,fertig,"Kunde kommt ohne Termin, Große Inspektion inkl. Innenraumfilter.
Bitte Softwarestand prüfen, Rückruf offen.
Bitte anrufen wenn mehr anfällt als besprochen. Fzg. bleibt über Nacht da.
Kunde bekommt Zwischeninfo.
~~~~~~~~~~~~~
14.02.26 19:26 Servicebüro: Teile bestellt, Nachricht an Dispo"
857254,2026-05-08 13:37:27,2026-05-09 09:37:27,,true,,,,109655,158501,ZQM-WK 6358,ZZHP1UZD0RA477478,VW,Polo,AW,2019-09-01,96994,,,Gabriele,Lehmann,Am Muehlbach 77,50667,Koeln,gabriele.lehmann@example.net,+49 179 3737131,827196,534,📲🔰DSA/Bilder/GA/Infos erhalten bitte Kalkulieren,Vorgangsstatus,534|245,1,523512,,false,1,92,service,Inspektion,,,,neu,"Kunde berichtet: Inspektion mit Pollenfilter und Bremsflüssigkeit.
Kunde meldet Vibration ab 120 km/h.
Kunde ist informiert, meldet sich."
839875,2026-04-27 14:51:22,2026-05-12 16:47:24,,true,,2026-05-12 08:47:24,,117946,151227,QQH-CZ 2,ZZAEMHLV3W8237334,Mercedes,Vito,W447,2012-03-05,105697,Steinfurt Logistik e.K.,3,Stefan,Pohl,Lindenweg 120,71032,Boeblingen,stefan_pohl@example.com,+49 152 5106350,024692,25,👇🚚 Holservice,Vorgangsstatus,25|186,1,527588,,false,1,42,service,Räder und Reifen,,,,laufend,"Räder und Reifen: Räderwechsel Sommer auf Winter, Einlagerung vorhanden.
Kdune wünscht Kostenrahmen vorab.
Fotos liegen im Vorgang.
~~~~~~~~~~~~~
30.04.26 16:51 M. Stein: Rückruf nciht erreicht, Mailbox"
897855,2026-04-24 14:38:07,2026-05-15 18:25:46,,false,2026-05-14 07:25:46,2026-05-06 14:10:06,2026-05-11 21:10:06,112818,144779,XQM-S 69,ZZBVGD731XJ361729,VW,Caddy,SB,2020-07-19,127182,,,Lars,Fiedler,Eichenweg 12,70173,Stuttgart,,0170/7072961,587320,1422,Fahrzeug abgeholt (/kommt nochmal),Vorgangsstatus,1422|394,1,145447,,false,2,66,service,Bremsen,,,,abgeschlossen,"Bremsen: Bremsflüssigkeit fällig, Beläge messen.
Kunde meldet Vibration ab 120 km/h.
Kunde wartet, bitte zügig.
Fzg. steht auf dem Hof.
~~~~~~~~~~~~~
25.04.26 17:38 SB: Fzg. in Halle, Zerlegung begonnen
03.05.26 22:38 E. Pohl: KV an Kunde verschickt
12.05.26 02:38 E. Pohl: Freigabe Versicherung eingetroffen"
877072,2026-01-27 14:43:36,2026-02-23 11:27:01,,false,2026-02-22 07:27:01,2026-02-18 14:26:54,2026-02-19 16:26:54,127413,130993,XQM-YY 44,ZZB5SBF35V8058574,Skoda,Fabia,PJ,2013-04-23,150273,,1,Elena,Wendt,Am Alten Sportplatz 101,28203,Bremen,elena.wendt@example.com,+49 (0)162 7203046,863532,9,🏁 Abgeholt,Vorgangsstatus,9|956|1100|1002,1,048915,134,false,1,18,damage,Rangierschaden,Stoßstange hinten|Tür hinten links,leicht,haftpflicht_gegner,abgeschlossen,"Kunde bringt Fzg., Rangierschaden an der Laderampe. Stoßstange hinten ca. 15 cm feine Kratzspuren.
Zusätzlich Tür hinten links betroffen, Lackabrieb.
Kunde fragt nach Reparaturdauer. Hol- und Bringservice gewünscht.
Gegnerische Haftpflicht reguliert, Haftung anerkannt.
Ersatzteil im Rückstand, Kunde informiert.
~~~~~~~~~~~~~
04.02.26 14:43 TS: Rechnung geschrieben"
850163,2026-07-03 16:36:48,2026-07-24 18:55:17,,true,,2026-07-24 10:55:17,,115692,154967,ZQA-K 99,ZZC9X0XZ7TM421600,VW,Polo,AW,2022-12-05,58097,,,Hannah,Hartmann,Espenstrasse 101,30169,Hannover,hhartmann@example.de,+49 174 3319186,080644,92,😀↪🕧Kunde erreicht Meldet sich,Vorgangsstatus,92|952|1512,1,739959,,false,0,0,damage,Rangierschaden,Kotflügel vorne links,mittel,selbstzahler,laufend,"Kunde meldet: Rangierschaden am 26.06. beim Wenden. An Kotflügel vorne links Halterung gebrochen (ca. 3 cm Durchmesser).
Kunde fragt nach Reparaturdauer. Kunde wartet vor Ort.
Selbstzahler, Rechnung an Kunde.
Fzg. steht auf dem Hof."
860598,2026-05-26 13:34:02,2026-06-06 04:45:23,,true,,2026-06-04 13:45:23,,107640,133274,ZQS-PJ 9296,ZZDLZE194YY029773,Seat,Arona,KJ7,2025-06-18,10695,,2,Susanne,Busch,Distelweg 133,95444,Bayreuth,sbusch@example.org,0151 0367608,646603,91,🦊☎Haftung unklar Wiedervorlage,Vorgangsstatus,91|951|1571,1,887827,117,false,0,0,damage,Auffahrunfall,Kotflügel hinten rechts|Kotflügel vorne rechts|Stoßstange hinten links,leicht,vollkasko,laufend,"Lt. Kunde: Auffahrunfall, Polizei war vor Ort. Kotflügel hinten rechts: feine Kratzspuren, über zwei Bauteile.
Zusätzlich Kotflügel vorne rechts betroffen, Druckstelle.
Weiterer Schaden Stoßstange hinten links, Schrammen.
Kunde möchte Fzg. bis Monatsende zurück. Abholung durch Kunde am Nachmittag.
VK mit SB 500 EUR, Freigabe abwarten.
Nach Zerlegung nachkalkulieren."
884084,2026-05-24 09:05:58,2026-05-25 07:05:58,,true,,,,115726,145282,QZ-XJ 1086,ZZER5C3M5RS068450,Skoda,Kodiaq,NS7,2016-06-27,151480,,2,Ingrid,Wendt,Haselnussweg 2,47051,Duisburg,ingrid_wendt@example.net,0155/6786243,258211,88,🙂Vorgang angelegt,Vorgangsstatus,88|241|109,1,204797,,false,3,199,service,Räder und Reifen,,,,neu,"Räder und Reifen: Räderwechsel Sommer auf Winter, Einlagerung vorhanden.
Klimaanlage kühlt schlecht, bitte prüfen.
Kunde holt am Abend ab. Leihwagen ja.
Teile bestellt, Liefertermin offen."
860433,2026-06-01 10:39:38,2026-06-18 03:19:30,,true,,2026-06-16 13:19:30,,114185,151808,QX-X 6574,ZZJYEMK37SK937096,Audi,A1 Sportback,GB,2013-02-06,200512,,1,Gabriele,Pohl,Am Muehlbach 43,52062,Aachen,gabriele.pohl@example.com,+49 (0)176 9641269,501005,495,👽⚡🛒Teil im Rückstand Fzg. teilrepariert beim Kunden,Vorgangsstatus,495|955|612,0,,,false,1,36,damage,Parkschaden,Stoßstange hinten rechts|Heckklappe,mittel,vollkasko,laufend,"Audi A1 Sportback, QX-X 6574
Lt. Kunde: Parkschaden auf dem Parkplatz. Lack abgeplatzt an Stoßstange hinten rechts, über zwei Bauteile.
Weiterer Schaden Heckklappe, Kunststoff eingedrückt.
Kunde fragt nach Smart Repair.
VK, SB 300 EUR, Vers. informiert.
Versicherung: Kiesbach Assekuranz, Schadennr. 60683409.
~~~~~~~~~~~~~
09.06.26 15:39 Teiledienst: Teile bestellt, Nachricht an Dispo
16.06.26 20:39 TS: Nachtrag: Kunde bittet um Verschiebung"
843743,2026-07-19 11:55:44,2026-08-08 17:40:40,,true,,2026-08-07 09:40:40,,128504,148036,QQL-D 45,ZZCWHZDS9V4706054,Seat,Leon,KL1,2017-11-09,66791,,,Elena,Otto,Erlenkamp 105,65183,Wiesbaden,elena.otto@example.com,+49 162 8448141,183983,18,☢️ Auftrag steht ☢️,Vorgangsstatus,18|1139|1086|998,1,356842,121,false,1,34,damage,Steinschlag,Windschutzscheibe,leicht,teilkasko,laufend,"Kunde berichtet: Steinschlag, Riss wird laut Kunde größer. Steinschlag Windschutzscheibe im Sichtfeld Fahrer, Reparatur nicht möglich, Austausch nötig.
KVA erwünscht, bitte per Mail. Hol- und Bringservice gewünscht.
TK vorhanden, SB 150 EUR.
Kunde bekommt Zwischeninfo.
Versicherung: Blauberg Allgemeine, Schadennr. 31679983.
~~~~~~~~~~~~~
21.07.26 12:55 Dispo: Endkontrolle offen
29.07.26 16:55 Teiledienst: Kunde meldet sich wegen Termin"
870270,2026-02-28 16:42:18,2026-02-28 17:42:18,,true,,,,108416,158094,ZQ-PR 9480,ZZBHE3L18VA049888,Seat,Arona,KJ7,2026-07-24,5075,Rheinpfad Logistik e.K.,2,,,Salbeiweg 99,93047,Regensburg,kontakt_riedel@example.net,0176/2068510,092210,1559,"🔧📞 Mechanik Termin bitte vereinbaren /Teile, Freigabe eingetroffen",Vorgangsstatus,1559|186|1027|470,1,537652,,false,1,62,service,Inspektion,,,,neu,"Inspektion: Große Inspektion inkl. Innenraumfilter.
Kunde holt am Abend ab.
Fotos liegen im Vorgang.
~~~~~~~~~~~~~
06.03.26 19:42 Dispo: KD informiert, Termin steht
14.03.26 20:42 D. Hartmann: Kunde meldet sich wegen Termin"
836165,2026-01-05 17:40:51,2026-02-01 07:32:27,,false,2026-01-31 16:32:27,2026-01-24 09:58:36,2026-01-29 14:58:36,118915,136529,XQM-WZ 62,ZZDMJM419VN841286,Audi,Q5,FY,2017-02-28,199642,,3,Claudia,Albrecht,Wacholderweg 39,85049,Ingolstadt,claudia.albrecht@example.net,0155/3292914,560105,1422,Fahrzeug abgeholt (/kommt nochmal),Vorgangsstatus,1422|235|861,2,333993|306765,,false,1,74,service,Inspektion,,,,abgeschlossen,"Audi Q5, XQM-WZ 62, km 199642
Kunde berichtet: Inspektion nach Herstellervorgabe.
Servicerückstellung nicht erfolgt, bitte mitmachen.
Kunde bittet um Kostenvoranschlag. Fzg. bleibt über Nacht da.
Teile bestellt, Liefertermin offen."
854876,2026-03-27 11:49:28,2026-03-27 15:49:28,,true,,,,104334,152715,QQZ-F 14,ZZHTDWUJ4X4898288,Audi,A1 Sportback,GB,2014-09-19,74398,,,Karin,Schaefer,Ulmenstrasse 88,85049,Ingolstadt,karin.schaefer15@example.com,0173 1984267,249739,530,🚀Auftrag erteilt/Teile vorbestellt/Termin wenn Teile da,Vorgangsstatus,530|184|998,3,443134|694229|316065,,false,0,0,service,Bremsen,,,,neu,"Lt. Kunde: Bremsen quietschen, bitte prüfen.
Innenraumfilter riecht, mit tauschen.
Bitte anrufen wenn mehr anfällt als besprochen.
Termin steht, Dauer ca. 2 Tage.
~~~~~~~~~~~~~
28.03.26 15:49 Teiledienst: Fzg. gewaschen, abholbereit
03.04.26 19:49 Teiledienst: Leihwagen reserviert
08.04.26 19:49 L. Brandt: Ersatzteil eingetroffen, Termin vereinbaren"
881044,2026-07-19 17:17:21,2026-08-14 18:37:18,,true,2026-08-14 07:37:18,2026-08-11 12:45:24,2026-08-11 13:45:24,100285,142154,QQR-Y 330,ZZBSFK8VXS0478539,VW,T-Roc,A11,2017-06-21,96750,,,Oliver,Baumann,Ulmenstrasse 122,93047,Regensburg,,0178 7292107,207997,12,👍 Fertig zur Abholung,Vorgangsstatus,12|241|487|997,2,482148|248310,,false,2,109,service,Bremsen,,,,fertig,"Bremsen: Bremsflüssigkeit fällig, Beläge messen.
Innenraumfilter riecht, mit tauschen.
Hol- und Bringservice gewünscht.
Ersatzteil im Rückstand, Kunde informiert.
~~~~~~~~~~~~~
23.07.26 22:17 Dispo: KD informiert, Termin steht"
828374,2026-07-10 17:57:15,2026-07-21 10:22:33,,true,2026-07-21 10:22:33,2026-07-13 10:56:23,2026-07-18 11:56:23,116266,139502,XQC-P 839,ZZFDB3MX5W7749391,Seat,Arona,KJ7,2016-11-02,134641,,1,Christian,Engel,Ulmenstrasse 57,79098,Freiburg,,0174/8817480,336586,39,📞🔜✔️Abholbereit Folgetermin vereinbaren,Vorgangsstatus,39|182|612|1006,1,931494,,false,1,80,service,Bremsen,,,,fertig,"Bremsen: Bremsbeläge vorne unter Mindeststärke.
Kontrollleuchte Reifendruck ist an.
Bitte Rechnung an die Firma.
Termin steht, Dauer ca. 2 Tage."
867951,2026-02-11 13:31:39,2026-03-06 19:45:17,,true,2026-03-05 11:38:02,2026-03-02 13:45:17,2026-03-05 14:45:17,122943,156981,XQS-HS 8986,ZZJLNYEMXY8586549,Audi,Q2,GA,2019-11-16,74952,,3,Jens,Graf,Am Muehlbach 124,76133,Karlsruhe,jgraf@example.de,+49 (0)171 5826634,851713,38,👍 🔜Fertig zur Abholung mit Folgetermin,Vorgangsstatus,38|956|1608|101,1,463859,101,false,0,0,damage,Auffahrunfall,Heckklappe|Stoßstange hinten,schwer,haftpflicht_gegner,fertig,"Bei der Annahme festgestellt: Auffahrunfall an der Ampel, Gegner aufgefahren. Schaden an Heckklappe, großflächig deformiert, über zwei Bauteile.
Stoßstange hinten ebenfalls: Bauteil durchgebrochen.
Hol- und Bringservice gewünscht.
Gegnerische Haftpflicht reguliert, Haftung anerkannt."
887711,2026-02-04 09:52:58,2026-02-26 19:07:38,,false,2026-02-25 16:07:38,2026-02-19 09:16:39,2026-02-22 11:16:39,107758,147156,ZQL-S 848,ZZGH084W8SU611962,Opel,Astra Sports Tourer,L,2019-04-27,178601,Lindenhof Handel e.K.,,Dirk,Zimmer,Birkenweg 79,45127,Essen,dirk_zimmer@example.net,0175/5753635,226605,36,🏁🔜Abgeholt/Ausgeliefert - Folgetermin offen,Vorgangsstatus,36|392|1172,1,465406,,false,3,102,service,Räder und Reifen,,,,abgeschlossen,"Räder und Reifen: Neue Reifen hinten, Kostenangebot Reifen erwünscht.
Servicerückstellung nicht erfolgt, bitte mitmachen.
Kunde wartet, bitte zügig. Kunde wartet vor Ort.
~~~~~~~~~~~~~
08.02.26 13:52 Dispo: Endkontrolle offen"
835520,2026-06-05 07:00:18,2026-06-22 20:25:10,,true,,2026-06-22 11:25:10,,111356,144283,QQT-P 69,ZZD2ZDX84TJ924685,BMW,X3,G01,2017-01-10,122773,Kieswerk Pflegedienst OHG,,,,Buchenallee 104,95444,Bayreuth,kontakt.berger92@example.com,0176 7603621,427482,106,😊📲Kunde erreicht DSA/Bilder angefordert,Vorgangsstatus,106|393|860|1249,0,,,false,2,109,service,Inspektion,,,,laufend,"KD meldet telefonisch: Inspektion fällig, Kunde wünscht Kostenrahmen vorab.
Servicerückstellung nicht erfolgt, bitte mitmachen.
Rückruf erwünscht bevor zusätzliche Arbeiten. Leihwagen ja, Hol- und Bringservice ja.
Ersatzteil im Rückstand, Kunde informiert.
~~~~~~~~~~~~~
12.06.26 08:00 Teiledienst: Fzg. in Halle, Zerlegung begonnen
18.06.26 08:00 Dispo: Freigabe Versicherung eingetroffen
25.06.26 08:00 Karosserie: Teile bestellt, Nachricht an Dispo"
838366,2026-02-14 11:39:15,2026-03-03 19:38:52,,true,,2026-03-02 14:38:52,,106877,131191,QY-TS 3497,ZZCRETZ61VL022586,Seat,Ateca,KH7,2023-03-04,77909,,1,Yvonne,Sommer,Akazienweg 67,79098,Freiburg,yvonne.sommer49@example.net,0157 1744738,259020,1291,Fahrzeug reinholen,Vorgangsstatus,1291|240|2,1,390562,,false,2,87,service,Bremsen,,,,laufend,"Fzg. angeliefert, Bremsbeläge vorne unter Mindeststärke.
Bitte Rechnung an die Firma. Leihwagen ja.
Fzg. steht auf dem Hof.
~~~~~~~~~~~~~
15.02.26 12:39 Servicebüro: Rechnung geschrieben"
827426,2026-07-07 08:22:01,2026-07-18 21:36:09,,true,,2026-07-17 11:36:09,,100743,145792,QQM-P 504,ZZF6Z5RH9YY436746,BMW,1er,F40,2024-12-06,26371,Steinfurt Vertrieb GmbH,,,,Pappelallee 3,99084,Erfurt,kwinkler@example.net,+49 163 2100590,841623,17,♻️In Bearbeitung,Vorgangsstatus,17|1563|1620|489,1,862937,117,false,1,13,damage,Auffahrunfall,Heckklappe,mittel,haftpflicht_gegner,laufend,"Lt. Kunde: Auffahrunfall an der Ampel, Gegner aufgefahren. Schaden an Heckklappe, Delle mit Lackschaden, ca. 3 cm Durchmesser.
Leihwagen ja.
Haftpflicht Gegner, Gutachter beauftragt.
Bitte Lackabgleich, Farbton prüfen.
Versicherung: Weidenhof Sach, Schadennr. 20226090.
~~~~~~~~~~~~~
09.07.26 09:22 TS: Freigabe Versicherung eingetroffen"
